,Date,Latitude,Longitude,Altitude,Ru,Rc,Rl
173,2008-10-28 09:00:00,-30.0,-120.0,10030.0,1.67,1.5599999999999998,1.45
174,2008-10-28 09:00:00,-30.0,-90.0,30.0,11.07,11.05,11.02
175,2008-10-28 09:00:00,-30.0,-90.0,2030.0,6.64,6.47,6.17
176,2008-10-28 09:00:00,-30.0,-90.0,4030.0,4.33,4.17,3.95
177,2008-10-28 09:00:00,-30.0,-90.0,6030.0,3.1,2.94,2.74
178,2008-10-28 09:00:00,-30.0,-90.0,8030.0,2.3,2.1399999999999997,2.04
179,2008-10-28 09:00:00,-30.0,-90.0,10030.0,1.77,1.67,1.62
180,2008-10-28 09:00:00,-30.0,-60.0,30.0,9.87,9.44,8.94
181,2008-10-28 09:00:00,-30.0,-60.0,2030.0,6.15,5.7,5.51
182,2008-10-28 09:00:00,-30.0,-60.0,4030.0,4.1,3.8199999999999994,3.61
183,2008-10-28 09:00:00,-30.0,-60.0,6030.0,2.92,2.66,2.55
184,2008-10-28 09:00:00,-30.0,-60.0,8030.0,2.23,2.01,1.9
185,2008-10-28 09:00:00,-30.0,-60.0,10030.0,1.7,1.58,1.53
186,2008-10-28 09:00:00,-30.0,-30.0,30.0,7.87,6.65,6.0
187,2008-10-28 09:00:00,-30.0,-30.0,2030.0,5.26,4.3999999999999995,4.05
188,2008-10-28 09:00:00,-30.0,-30.0,4030.0,3.27,3.11,2.94
189,2008-10-28 09:00:00,-30.0,-30.0,6030.0,2.34,2.29,2.22
190,2008-10-28 09:00:00,-30.0,-30.0,8030.0,1.76,1.76,1.76
191,2008-10-28 09:00:00,-30.0,-30.0,10030.0,1.42,1.37,1.34
192,2008-10-28 09:00:00,-30.0,0.0,30.0,6.15,5.430000000000001,4.88
193,2008-10-28 09:00:00,-30.0,0.0,2030.0,4.57,3.770000000000001,3.47
194,2008-10-28 09:00:00,-30.0,0.0,4030.0,2.81,2.59,2.49
195,2008-10-28 09:00:00,-30.0,0.0,6030.0,1.96,1.91,1.88
196,2008-10-28 09:00:00,-30.0,0.0,8030.0,1.8,1.49,1.42
197,2008-10-28 09:00:00,-30.0,0.0,10030.0,1.35,1.15,1.12
198,2008-10-28 09:00:00,-30.0,30.0,30.0,6.16,5.82,5.0600000000000005
199,2008-10-28 09:00:00,-30.0,30.0,2030.0,4.24,3.8,3.3499999999999996
200,2008-10-28 09:00:00,-30.0,30.0,4030.0,2.8,2.4299999999999997,2.31
201,2008-10-28 09:00:00,-30.0,30.0,6030.0,2.16,1.79,1.7
202,2008-10-28 09:00:00,-30.0,30.0,8030.0,1.59,1.3299999999999998,1.28
203,2008-10-28 09:00:00,-30.0,30.0,10030.0,1.08,1.01,0.98
204,2008-10-28 09:00:00,-30.0,60.0,30.0,5.859999999999999,5.619999999999999,5.02
205,2008-10-28 09:00:00,-30.0,60.0,2030.0,3.61,3.36,3.15
206,2008-10-28 09:00:00,-30.0,60.0,4030.0,2.4,2.17,2.05
207,2008-10-28 09:00:00,-30.0,60.0,6030.0,1.69,1.56,1.5
208,2008-10-28 09:00:00,-30.0,60.0,8030.0,1.16,1.12,1.1
209,2008-10-28 09:00:00,-30.0,60.0,10030.0,0.97,0.88,0.8200000000000001
210,2008-10-28 09:00:00,-30.0,90.0,30.0,5.47,5.21,4.74
211,2008-10-28 09:00:00,-30.0,90.0,2030.0,3.23,3.0,2.8200000000000003
212,2008-10-28 09:00:00,-30.0,90.0,4030.0,2.06,1.96,1.85
213,2008-10-28 09:00:00,-30.0,90.0,6030.0,1.45,1.35,1.26
